# age = 2440911.424747872 years
#            r (R_sun)                        m (M_sun)                       rho (g/cm^3)                        T (K)                         P (dyn/cm^2)                          mu                              mu_e                          L (L_sun)                            X                                Y                              grad_a                           grad_T                      q_nuc (erg/g/s)         
              0.006737393383152861           1.1719254496837178e-06                 5.39788760535939                33685807.05742583            2.532169548035093e+16               0.6846986642505136                1.266689933445294              0.04845474073124845                0.579025945567818              0.40122282633815115              0.31412001349201957              0.31412853006920094                5480.307445249344
               0.00848860539529719            2.343850947779612e-06                5.397805139432158                  33685557.562424           2.5321098449489012e+16               0.6846986642505024                1.266689933445278              0.09690356786622187               0.5790259455678379               0.4012228263381298               0.3141202970729866               0.3141275885552549                5479.637096852428
              0.010695018682052625           4.6877019427365744e-06                5.397706959152403                 33685260.5255552           2.5320387661153652e+16               0.6846986642504873               1.2666899334452568               0.1937871399604647               0.5790259455678638               0.4012228263381023              0.31412063468596463              0.31412696701654086                5478.839109461133
              0.013474973029377212            9.375403932650499e-06                5.397551107807084               33684789.007112615           2.5319259374427944e+16               0.6846986642504619               1.2666899334452215               0.3875095837294418                0.579025945567908              0.40122282633805517               0.3141211706139851              0.31412672882857673                5477.572597562357
              0.016977590996187675            1.875080791247835e-05                5.397303710140537                33684040.51230356            2.531746838078771e+16               0.6846986642504183               1.2666899334451607               0.7748125940843251               0.5790259455679838              0.40122282633797435               0.3141220213581135               0.3141269923872243                5475.562672052768
               0.02139080264747121           3.7501615871937296e-05                5.396910993870917                33682852.33378172           2.5314625482073016e+16               0.6846986642503433               1.2666899334450563               1.5489683726715564               0.5790259455681137              0.40122282633783585              0.31412337187198325              0.31412796091891493                5472.373462257164
              0.026951479792932123            7.500323179085519e-05                5.396287604251425                33680966.17186277           2.5310112980950616e+16               0.6846986642502146               1.2666899334448778               3.0958514548924163               0.5790259455683364               0.4012228263375984               0.3141255158021697                0.314129970187159               5467.3142963899945
               0.03395825176490439           0.00015000646363002394                5.395298057793232                33677971.95601261            2.530295063694496e+16                0.684698664249995               1.2666899334445716                6.185087296672914               0.5790259455687181              0.40122282633719153               0.3141289194137577                0.314133564794291                5459.291895926216
               0.04046077003343934           0.00025369483688403804                5.394050699053738                33674197.09499768           2.5293923142037096e+16               0.6846986642496954               1.2666899334441546               10.447924062055108               0.5790259455692376               0.4012228263366379               0.3141332112769721              0.31413783077805374                 5449.19343827922
                0.0453586560747565            0.0003573832101391455               5.3928358036105095                33670519.84971685           2.5285131509354404e+16               0.6846986642493864               1.2666899334437245               14.703093932619522               0.5790259455697736               0.4012228263360667              0.31413739319432193                0.314141600121751                5439.372760825238
              0.052836751002384386            0.0005647599566493604                5.391210152453875               33665599.053078264           2.5273369563593936e+16               0.6846986642489573               1.2666899334431274               23.192953974643476               0.5790259455705181               0.4012228263352731              0.31414298923150347               0.3141483057079305                5426.256393230158
               0.06349027409633191            0.0009795134496654186                5.388418957374621               33657148.746620245           2.5253179614933508e+16               0.6846986642481826                1.266689933442049                40.10254766974044               0.5790259455718618               0.4012228263338411               0.3141526005777203              0.31415980177130887                5403.800078451115
               0.07791305133353742            0.0018090204356961132                5.383773153902934               33643079.485689975           2.5219588275023308e+16               0.6846986642468141               1.2666899334401445                73.68940550762194               0.5790259455742355              0.40122282633131173              0.31416860728802865              0.31417893421767656                5366.601493469347
               0.09682176550013312            0.0034680344077636623                5.376201271078996                33620137.62715364            2.516487680950486e+16               0.6846986642444333               1.2666899334368307               140.11173319771714               0.5790259455783653              0.40122282632691175               0.3141947206475601               0.3142101490874448               5306.4497928467945
               0.12116902056779445             0.006786062351902983                 5.36401434388616                   33583182.96996            2.507691439727523e+16               0.6846986642403327               1.2666899334311232                270.5682511376222                0.579025945585478              0.40122282631933587              0.31423681655010194               0.3142605076512884                5210.862637218677
                0.1483688872133752             0.012430334729006195                5.346481596651795               33529935.514278922           2.4950555631955652e+16                0.684698664234021               1.2666899334223396                486.7517916244828               0.5790259455964251               0.4012228263076815              0.31429758713471245               0.3143299509627662                5075.925933809691
               0.18804339363200395             0.025200486443989565                5.317044998483568               33440416.176139507           2.4739010014930068e+16               0.6846986642228046               1.2666899334067316                954.7447479972075               0.5790259456158768              0.40122282628698563              0.31439981298852254               0.3144570483156174                4856.290900579161
               0.23512719826660128              0.04896036516876471                5.270982151422058               33299811.039204355            2.440927804162153e+16               0.6846986642041583               1.2666899333807886               1766.9072597555296               0.5790259456482088               0.4012228262526253               0.3145610748694471               0.3146473081463391                 4528.95968255139
                0.2622150116887419              0.06763013864158099                 5.22833651448745               33168521.102241043           2.4104883353592096e+16               0.6846986641860089               1.2666899333555444               2364.7185800732314               0.5790259456796704               0.4012228262192456               0.3147137824966184               0.3147746786154262                4241.964557326724
                0.3093780226087258              0.11016690366765719                5.173005194502225               32998092.528635096           2.3712742295266828e+16               0.6846986641620985               1.2666899333222914                3615.329743944836               0.5790259457211124               0.4012228261753247              0.31491127301795097              0.31503077637939825                3894.256572369792
               0.35216030202752224              0.16109389577691569                 5.10161117259713               32775958.846326742           2.3209391260115384e+16               0.6846986641305813               1.2666899332784745                4953.917680692304               0.5790259457757203              0.40122282611757504              0.31517261274940417               0.3153006991752936               3480.7047429762065
                0.3869233853187127              0.21202088788617415                5.033390825628723                32561710.21144053           2.2731609088151828e+16               0.6846986641002614               1.2666899332363362                6154.321891601632               0.5790259458282361               0.4012228260621592              0.31542779451612046               0.3155467373050947               3120.7037030119072
               0.40430889766830397              0.24091309189296997                4.984867209563329               32407862.231618706           2.2393450432971136e+16               0.6846986640787063                1.266689933206388                6783.755411367453               0.5790259458655601               0.4012228260228496               0.3156135133517357              0.31567852016789255                2883.856704626078
                0.4204201896310336               0.2698052958997675                4.951203050526547               32300888.355624747             2.21601302551988e+16               0.6846986640636091               1.2666899331854153                 7379.46436843818               0.5790259458916978               0.4012228259953492              0.31574261997528486               0.3158052165783965               2729.0418864339867
               0.45148343019240755               0.3314446959896019                4.900374517030717                32139149.90167833           2.1809982895934224e+16               0.6846986640406667               1.2666899331535495                  8548.2797481949               0.5790259459314117               0.4012228259536045               0.3159373293759046              0.31606387220782484                2509.412258604903
                0.4805819778220203                0.396533073898987               4.8343332122600255               31926818.900899872           2.1357241657371284e+16               0.6846986640104136               1.2666899331115404                 9653.16642320625               0.5790259459837663               0.4012228258986777               0.3161965456354613              0.31632394538095704                2245.969503274774
                0.5080538950873997              0.46473166156145473                4.769141556344691                31715520.00779423           2.0913498569944536e+16               0.6846986639803577                1.266689933069818               10689.140755102171               0.5790259460357641               0.4012228258442266               0.3164564819872947              0.31658456404584834               2009.4107056381115
                0.5341503981609784               0.5357516807237717                4.704790571387526                31505256.54086729            2.047859314159139e+16               0.6846986639506466               1.2666899330285843               11654.183969738056               0.5790259460871529                 0.40122282579051               0.3167169967364217              0.31684569486752784                1797.079065235712
                0.5590642047446039               0.6093426792404678                4.641270480933029               31296028.850240123            2.005236205267419e+16                0.684698663921395               1.2666899329879995               12548.345305617084                0.579025946137733              0.40122282573773094               0.3169781092358139              0.31710744528372203               1606.5684173981178
                0.5829469881007093               0.6852844345255108               4.5785710873025725               31087835.460225664           1.9634641727047028e+16               0.6846986638926966               1.2666899329481924                13373.10851617275               0.5790259461873442               0.4012228256860505              0.31723997790055103              0.31736999169539865               1435.7022313266068
                0.6059206621006017                0.763381147026611                4.516682088526285               30880673.675107364           1.9225269636096224e+16                0.684698663864627                1.266689932909267               14130.935742389114               0.5790259462358563               0.4012228256355974                 0.31750276974868               0.3176335126284677                1282.513393202835
                0.6280849555169759               0.8434570963137529                4.455593181462966                30674539.97624843           1.8824085059130416e+16                0.684698663837248               1.2666899328713086                14824.93431834241               0.5790259462831633              0.40122282558647576               0.3177666553534051               0.3178981872661078               1145.2252428087174
                0.6495226801541317               0.9253533596089903                4.395294123062731               30469430.280941296           1.8430929543766988e+16               0.6846986638106115               1.2666899328343884               15458.612208785733                0.579025946329177               0.4012228255387698              0.31803180840125156              0.31816419599926765               1022.2340306906555
                0.6703034981660242               1.0089252864729188                4.335774749966636               30265340.048640728           1.8045647059219532e+16               0.6846986637847605               1.2666899327985637               16035.698016183527               0.5790259463738244              0.40122282549254856               0.3182984055230408              0.31843171281111093                912.0927670325599
                0.6904866718875388               1.0940404854828176                4.277024986115742                30062264.34499647            1.766808406044415e+16               0.6846986637597308                1.266689932763885               16560.008524062243               0.5790259464170444              0.40122282544786875              0.31856660992599367               0.3187008144331483                813.4964687281796
                 0.710123114495813               1.1805771979926296                4.219034840902336               29860197.970421642            1.729808956546481e+16               0.6846986637355528               1.2666899327303935               17035.352021664956               0.5790259464587847              0.40122282540477744              0.31883640420233933               0.3189714290438462                725.2687462757215
                0.7292569486718037               1.2684229721419902                 4.16179439770576                29659135.60744705           1.6935515208490832e+16               0.6846986637122532                1.266689932698125               17465.458731685052               0.5790259464990009               0.4012228253633142               0.3191076568349019               0.3192434258969926                 646.349591555429
                0.7479267104086655               1.3574735690772033                4.105293814812524               29459071.892615195            1.658021526076462e+16                0.684698663689855               1.2666899326671102               17853.931799974333                0.579025946537654               0.4012228253235128              0.31938023455205344               0.3195166728476054                575.7842420896554
                0.7661662922090309                1.447632052087688                4.049523332137246               29260001.438204546           1.6232046626256924e+16               0.6846986636683788               1.2666899326373782                18204.21392385775               0.5790259465747096              0.40122282528540254              0.31965400369239777              0.31979103690211813                512.7130534199131
                0.7840056892725439               1.5388080091835366                 3.99447327888534               29061918.855863534           1.5890868840430704e+16               0.6846986636478428               1.2666899326089518               18519.565833745026               0.5790259466101368               0.4012228252490096              0.31992882976048775               0.3200663838034161                456.3623126013405
                0.8014715961430672               1.6309168802569005               3.9401340856776623                28864818.79696757            1.555654409491537e+16                0.684698663628264               1.2666899325818561                18803.05378261916               0.5790259466439066               0.4012228252143579              0.32020457693415705               0.3203425897746016               406.03591228257403
                0.8185878938599382               1.7238793981769116               3.8864963226473406                 28668695.9692207           1.5228937229673506e+16               0.6846986636096599                1.266689932556112               19057.543924936406               0.5790259466759915               0.4012228251814701              0.32048113212518076               0.3206196127145222               361.10780028532105
                0.8353760470825687                1.817621101950247               3.8335508522398376               28473545.090340175           1.4907915690765464e+16               0.6846986635920452               1.2666899325317413               19285.701757726685                0.579025946706365              0.40122282515036845               0.3207585235517856              0.32089750682154516                321.0151378743755
                0.8518554324633403                1.912071914949242               3.7812887273905686                28279360.83539894           1.4593349489890332e+16               0.6846986635754361                1.266689932508765               19489.995294431603               0.5790259467350004               0.4012228251210751              0.32103683035675745               0.3211763517798611               285.25208441349344
                0.8680436120616613               2.0071657762156274                3.729701127304911               28086137.825243533           1.4285111158976354e+16               0.6846986635598485               1.2666899324872052                19672.70094112512               0.5790259467618705               0.4012228250936131                0.321316131668526               0.3214562274274379               253.36419027016635
                0.8839565624819176               2.1028403164139857                3.678779352205982               27893870.629225124           1.3983075703647226e+16               0.6846986635452998                1.266689932467085                19835.91127400643                0.579025946786947               0.4012228250680072              0.32159650710128473                0.321737214319508               224.94333216183955
                0.8996088682015883               2.1990365715591422                3.628514818212546               27702553.766510166           1.3687120556080028e+16               0.6846986635318075               1.2666899324484278                19981.54409039285               0.5790259468101995              0.40122282504428386               0.3218780373530848              0.32201939430783627                199.6231317027775
                0.9150138858857864                2.295698730033406               3.5788990518477215                27512181.70510841           1.3397125526008158e+16                0.684698663519391               1.2666899324312606                 20111.3522496225               0.5790259468315955              0.40122282502247214              0.32216080474477893                0.322302834156182                 177.074812585888
                0.9301838855354156               2.3927739106410106               3.5299236159877188                27322748.86543145           1.3112972745431254e+16               0.6846986635080712               1.2666899324156113                20226.93393074915               0.5790259468510995               0.4012228250026045              0.32244485982474747               0.3225875427210886               157.00345347684782
                0.9451301710143472               2.4902119569314976               3.4815800061328885               27134249.652356654           1.2834546621072216e+16               0.6846986634978711               1.2666899324015115               20329.743011186598               0.5790259468686725              0.40122282498471695               0.3227301691047091               0.3228734799670167               139.14460491105675
                0.9598631821739446               2.5879652431613693               3.4338597964011592               26946678.496671554           1.2561733810970438e+16               0.6846986634888164                1.266689932388996                20421.09936842238                0.579025946884271               0.4012228249688503              0.32301668559901914              0.32316059859124874               123.26124385875998
                0.9743925863870013                2.685988519624184               3.3867546657686556               26760029.858417623           1.2294423181233236e+16               0.6846986634809349               1.2666899323781038                20502.19896740091               0.5790259468978465               0.4012228249550505              0.32330436139532254               0.3234488501126563               109.14101311530112
                0.9887273567316798               2.7842387627887986               3.3402563961608154                26574298.21632322           1.2032505749606904e+16               0.6846986634742589                1.266689932368878                20574.12358047701               0.5790259469093446              0.40122282494336975               0.3235931471767521               0.3237381843747046                96.59372820700683
                  1.00287583991695                2.882675036109852                3.294356873726978                26389478.07054186           1.1775874649086814e+16               0.6846986634688244               1.2666899323613685                20637.85007466568                0.579025946918704              0.40122282493386746               0.3238829917125125               0.3240285627285664                85.44912988101629
                1.0168458161498313                 2.98125836482048               3.2490480913273694               26205563.945687182            1.152442509271965e+16               0.6846986634646718                1.266689932355631                20694.25921859181               0.5790259469258549              0.40122282492661143               0.3241738433772943               0.3243203147770491                75.55485759216077
                1.0306445515915705                3.079951620102399               3.2043221720186748               26022550.381479595           1.1278054337530238e+16               0.6846986634618475                1.266689932351729                20744.14397593509               0.5790259469307178               0.4012228249216796               0.3244656893364987              0.41079724547243673                66.77462283155423
                1.0442788446899667                3.178719412522523                3.160171366766012               25840431.905899767           1.1036661650238868e+16               0.6846986634603175               1.2666899323496152                20788.21727044698               0.5790259469333525                0.401222824919009               0.3247585547952134              0.40805914572941104                58.98656219689907
                1.0581274049258038                3.277527994815682                3.031717869953927               25613025.016844384           1.0800148272851288e+16                0.664052295188802               1.2384298550890662               20818.160640791113               0.6150556169599655              0.36502941198818056               0.3253788369312047               0.4072861611920411                42.69404074873258
                1.0717955003141288               3.3763451722413045                2.993153661397336               25388083.464449253            1.056874338018483e+16               0.6630514236779931                1.237057959219648               20843.705072323868               0.6168465840192615               0.3632291536752174               0.3259910990125622               0.4033897688542331               36.446672874220916
                1.0853414281967786                 3.47514022022176               2.9437680015562786               25167250.604312032            1.034230639947276e+16                0.659568675951759               1.2322750453002973               20865.934653941054                0.623121721487474              0.35692154749096344              0.32658684513332287               0.4000685274227822                30.62488761045069
                1.0987584218899404               3.5738838076886883               2.8976207546432167               24950157.212759245           1.0120745415793376e+16               0.6567459793836657               1.2283877013781594               20884.518006219394               0.6282578727470038               0.3517581525480785               0.3271678958700998               0.3965555459950772               25.870723052693176
                 1.112029693773333               3.6725479259744183               2.8568374618049375                24736846.86038067               9903959987274350.0               0.6551030083189214               1.2261203386579602               20900.368808241758               0.6312686554162491              0.34873094066350996              0.32773354875931365              0.32800872689170907               22.011358185090664
                1.1251438610126046               3.7711058119163865               2.8202306749460417               24527380.499126498               9691835049238532.0               0.6544037114700276                1.225154073269431               20914.030500556208               0.6325551207422654               0.3474372949652524               0.3282830236433112               0.3285499370662511               18.854831763942773
                1.1380980876395064                3.869531895007795                2.785930640966907               24321741.562806573               9484247258363482.0               0.6542356459042266                1.224921742830785               20925.860701965565               0.6328647419663422              0.34712591548028077              0.32881601546763317               0.3838933108677329               16.230593330234306
                 1.150918194909064               3.9678017406023747                2.747670230829831               24149097.975497972               9281072640310208.0               0.6542356458994795               1.2249217428242223               20936.128488991304               0.6328647419750902               0.3471259154714826              0.32911959466606067              0.37806048122278263                14.25902458027895
                1.1636086165937307                4.065892002272556               2.7099379975077795               23977484.081183244               9082206966720898.0               0.6542356458974988               1.2249217428214836               20944.990224558565               0.6328647419787404              0.34712591546781124              0.32942394950602527              0.37656163841568185               12.522266314852741
                1.1764523156381663                4.163780355356397               2.6140898265273282               23782663.962165486               8887549425632362.0               0.6387318982951298                1.203305704480564                20950.72910088633               0.6621952738076062              0.31759500168333443               0.3299103850563627               0.3762372773660344                9.471589956690218
                1.1891613066071776                 4.26144546558475               2.5791397160895397                23589713.85474803               8697182966057181.0               0.6380556447439583               1.2023537662667314               20955.599471676396               0.6635111801661723               0.3162688445443923               0.3303914890411489               0.3734347789571003                8.124276389635842
                1.2017700856076767                4.358866944657968               2.5385266696561692               23399850.691135976               8510993246451565.0               0.6358830871971913               1.1992899342525467               20960.167479282027               0.6677606391364211              0.31198634425916577               0.3308608493614297               0.3709527066176447                6.858196855116245
                1.2142710596114337                4.456025308442191               2.5007029783554793               23212865.063686498               8328888893142468.0               0.6343227923362034               1.1970840430888676               20963.908259126983               0.6708336103892791               0.3088887555946534              0.33131924611553154               0.3682700627466485                5.827373380930716
                1.2266507117230836                4.552901941521033                2.466819933771332                23028806.73184755               8150774274992053.0               0.6336996455620174               1.1962017279902053               20967.053197511024                 0.67206590751681               0.3076462908351756              0.33176588419408376               0.3319836340996606                5.005978493098582
                1.2389047648988079               4.6494790601320615                2.435003828962251               22847705.185164213               7976546970542100.0               0.6335587222398928               1.1960020836963554               20969.752905522102               0.6723449944506604              0.30736484424132776               0.3322002952044187              0.33241207160028713                4.326857452041464
                1.2510396679252977                4.745739675802208               2.4030780406432553               22669485.591111742               7806104018271505.0                0.633337121510471               1.1956880587401584               20972.084249685708               0.6727841643407827               0.3069218899059618              0.33262282145338123                0.332828968011592               3.7392768992549423
                1.2630625504136108                 4.84166756107221               2.3708571848197026               22494018.649061985               7639348039508490.0               0.6329781672107178               1.1951791795811502               20974.099817137005                0.673496331265085               0.3062034894492579              0.33303406906409566               0.3332348522569525               3.2285181915687726
                1.2749774008248804                4.937247217117512               2.3389183944240264                22321192.87101482               7476187235117748.0               0.6326315029544062               1.1946874745952145               20975.833993551303               0.6741850396298732               0.3055086681678032               0.3334344743269222              0.35476221516762985               2.7895692415328006
                1.2867887159770228                5.032463843151586               2.3071232606496506               22150913.508952286               7316533435575267.0               0.6322569706909381               1.1941559657474308               20977.304995713912                0.674930137871224              0.30475686601542684              0.33382443118969396               0.3524183624682558                2.410867085324976
                1.2985060451178685                 5.12730330714475               2.2744461250714485               21983059.454269286               7160302187167854.0               0.6315620829515209               1.1931690736469163               20978.533040159142                0.676315380254772              0.30335898051121873               0.3342046495819735              0.35033398074969174               2.0761555615940175
                1.3101427124077076                5.221752115302948               2.2401240473110944               21817467.495544273               7007414948216281.0               0.6303120479019791               1.1913912623464098                20979.56164826263               0.6788165849795943               0.3008345983393085              0.33457618533307165               0.3485046148612242               1.7749300798501557
                1.3217067156881133                5.315797386013522               2.2051705332353806               21653986.758281726               6857800351339802.0               0.6287722805227666                1.189196925175144                20980.44661711731               0.6819141146621732              0.29770796799001725              0.33493993776041636              0.34675243708086834               1.5106347086384202
                 1.333194465328241                5.409426827911662               2.1717825508758017               21492555.902346876               6711391202146010.0               0.6275709453834576               1.1874813974140392               20981.189125063484               0.6843437260868771               0.2952553394256318               0.3352961081655051               0.3448970317414124               1.2917920916470622
                1.3445979647579887                5.502628718318661                2.140762213431115               21333195.364577457               6568119184132684.0               0.6269603476323229                1.186608255588156               20981.801482425137               0.6855830044080107               0.2940042609033696              0.33564438174887157              0.34291915058261485               1.1147392253743609
                1.3559129105092376                  5.5953918829286               2.1113827849785967               21175928.745602727               6427913319489439.0               0.6267489539639137               1.1863057756466093               20982.302953305923               0.6860127476967719              0.29357040894473585               0.3359845207511556               0.3409248160550036               0.9682276053973897
                1.3671416849362699                5.687705668984891               2.0823673476305604               21020727.783931185               6290701954414957.0               0.6265658991573076               1.1860437637014885                 20982.7108413308               0.6863851727355131              0.29319440285708664              0.33631671710823724                0.339061769795028                0.842093426102118
                1.3782933910059785                5.779559938829444               2.0524452909791107               20867498.605925478               6156415644123792.0               0.6260191722050736               1.1852607658130963               20983.029103502082               0.6874991095356737               0.2920696488518298               0.3366416898139529               0.3374701287722127               0.7294539832350713
                1.3893823006518173                5.870945053921694               2.0206551147030343                20716090.47746516               6024989632814974.0               0.6247895769702543               1.1834973261340929                20983.24513730961               0.6900132804837211               0.2895306985161667              0.33696059642096715               0.3367603014224303               0.6259225016084117
                1.4004671018545367                5.961851863435938               1.9789872655114347                20566091.29688204               5896365392564920.0               0.6203092354047487               1.1770390376302897               20983.320185493973               0.6992854531580611               0.2801362170930593              0.33727742607121475               0.3358859350351488                0.492310405827154
                1.4114699995860973                6.052271686113922                1.952007369583326               20417585.898430243               5770506021941112.0               0.6203011175616387               1.1770272646845084                20983.36016332446               0.6993023915477772               0.2801189960745535              0.33758898129683723              0.33418079001418205               0.4356794405863298
                1.4223934287984739                6.142196292834824               1.9252975721699503               20270914.216032512               5647346224735874.0               0.6202939193987965               1.1770168359079372               20983.372011049236               0.6993173877910791               0.2801038802316653              0.33789365728884113               0.3325291198279662               0.3892169972507659
                1.4332397171145685                6.231617889915103               1.8988587461406383                20126022.68342802               5526822829992462.0               0.6202874521978868               1.1770074899082703               20983.362773663168               0.6993308191103564               0.2800905980937702               0.3381916305131105              0.33092915541129514              0.35305089354874747
                1.4440110914956124                6.320529103079976               1.8726915181979653               19982860.196710836               5408874674021205.0               0.6202815152030627               1.1769989535823773                20983.33978391017               0.6993430796643775              0.28007891555468667                0.338483072836319              0.32937909404501614               0.3275954276881301
                1.4547096845613632                6.408922962112747               1.8467962574263372                19841378.01110875               5293442492411489.0               0.6202758894574657               1.1769909339219033                20983.31068586356               0.6993545923706534               0.2800686307782689               0.3387681539398374               0.3278768959984513              0.31333354807166897
                1.4653375398879676                6.496792879644396               1.8211730534562298               19701529.737453584               5180468825183411.0               0.6202703368530124                1.176983116412764               20983.283265229667               0.6993658112092285              0.28005956972434376               0.3390470691199606              0.32642021785864406               0.3105448280751462
                1.4758966166799639                6.584132629503693                 1.79582174853597                19563271.37635569               5069897934369195.0               0.6202646058071573               1.1769751717892076               20983.265096561907               0.6993772114651817              0.28005158215688913               0.3393200159515108               0.3250066117600617               0.3190370913256323
