# age = 29951615.557665486 years
#            r (R_sun)                        m (M_sun)                       rho (g/cm^3)                        T (K)                         P (dyn/cm^2)                          mu                              mu_e                          L (L_sun)                            X                                Y                              grad_a                           grad_T                      q_nuc (erg/g/s)         
              0.000554939544077671            6.250309749255179e-07                5151.860364746972               142852012.32226753           4.3757186913028915e+19               1.4613648207142627               2.0000000000000004             0.018917066698804916                              0.0                0.614285480778445              0.36570093623737004              0.36570199135539866                              0.0
             0.0006991859369095758           1.2500609794282655e-06                5151.590478371956               142847607.17552528            4.375349726896801e+19               1.4613648207142316                              2.0             0.037816406359012414                              0.0               0.6142854807785311              0.36570196283376455               0.3657028345690022                              0.0
             0.0008809319701111439            2.500120992873023e-06                5151.269163200024                142842362.5467868            4.374910471599626e+19               1.4613648207141918                              2.0              0.07557298589924448                              0.0               0.6142854807786416              0.36570318506273036               0.3657042296331958                              0.0
             0.0011099311712829691            5.000241021538243e-06                5150.759110820909               142834037.04234782            4.374213238357682e+19               1.4613648207141237                              2.0                0.150952664819515                              0.0               0.6142854807788312              0.36570512528953014                0.365706492719167                              0.0
             0.0013984789443258208            1.000048108153224e-05                5149.949464006697               142820820.71009445            4.373106555240825e+19               1.4613648207140069                              2.0              0.30128914943947854                              0.0               0.6142854807791557               0.3657082053538159              0.36571012693742916                              0.0
              0.001762079939611694           2.0000961202408088e-05                5148.664258523751               142799840.05551213            4.371350073257326e+19                1.461364820713807               1.9999999999999996               0.6006241048698228                              0.0               0.6142854807797112               0.3657130950161929              0.36571593211861153                              0.0
             0.0022202956087563563            4.000192144593548e-05               5146.6241954564275               142766532.74686232            4.368562508469245e+19               1.4613648207134653                              2.0               1.1950688005060919                              0.0               0.6142854807806617               0.3657208578026743              0.36572517929302234                              0.0
              0.002797825527516953            8.000384193210243e-05                5143.385983207486               142713654.15530348            4.364139231044527e+19                1.461364820712881               1.9999999999999996                2.370657700087082                              0.0               0.6142854807822854              0.36573318284006107              0.36573988905750676                              0.0
              0.003352715106187017             0.000137596564247507                5139.206472139594               142645376.96304458            4.358432482544432e+19               1.4613648207120713               1.9999999999999996                4.038783825602792                              0.0               0.6142854807845367              0.36574910100205577              0.36575710602561373                              0.0
             0.0037677200321961073           0.00019518928656379943                5135.090471530631                142578102.4265869            4.352814854078337e+19               1.4613648207112298                              2.0                  5.6831679107192                              0.0               0.6142854807868768              0.36576479094397324               0.3657719213958642                              0.0
              0.004398838531714389           0.00031037473119549644                5129.595339358171               142488273.56740037            4.345319972644555e+19                1.461364820710068                              2.0                 8.90952421717693                              0.0               0.6142854807901066              0.36578574045710993               0.3657978447683095                              0.0
              0.005295463653405744            0.0005407456204571148                5120.180565095964               142334296.08982968            4.332491127682393e+19               1.4613648207079926               2.0000000000000004                15.15345428761617                              0.0               0.6142854807958765              0.36582165863283633              0.36584169370335046                              0.0
             0.0065080021490683685            0.0010014873989803515                5104.535832747884               142078215.51300701            4.311206781053746e+19                1.461364820704383               1.9999999999999996                 26.9749497995772                              0.0               0.6142854808059086               0.3658814205515581              0.36591401628125797                              0.0
