# age = 12383037438.109636 years
#            r (R_sun)                        m (M_sun)                       rho (g/cm^3)                        T (K)                         P (dyn/cm^2)                          mu                              mu_e                          L (L_sun)                            X                                Y                              grad_a                           grad_T                      q_nuc (erg/g/s)         
            0.00014804098200992382            4.777021001122436e-08               20740.099754955827               120150465.54491822           1.5847511890160907e+20                1.456058752669658               1.9999999999999996           0.00015510687777663755                              0.0               0.6310909258298325              0.38509427143586195               0.3850945072714754                              0.0
            0.00021860922001474298             1.53818579696328e-07               20739.552128227715               120148465.18647093           1.5846826760856768e+20               1.4560587526696553               2.0000000000000004            0.0004992371327281632                              0.0               0.6310909258298409              0.38509449572297816               0.3850947285544444                              0.0
             0.0002739670572298656           3.0275430155872466e-07                20738.93737391704               120146219.59220885           1.5846057661570266e+20               1.4560587526696507                              2.0            0.0009822196548117657                              0.0               0.6310909258298534              0.38509474750297823              0.38509497503686524                              0.0
            0.00033366509876151445            5.469112238197339e-07               20738.181142225527               120143457.17636713           1.5845111585005375e+20               1.4560587526696442                              2.0             0.001773352390753835                              0.0               0.6310909258298708               0.3850950572247307                0.385095311759188                              0.0
            0.00039300018957546975            8.936140564291301e-07                20737.24781895524               120140047.80955759           1.5843943989154474e+20               1.4560587526696376                              2.0            0.0028956369051968615                              0.0               0.6310909258298899               0.3850954394747182              0.38509571646341667                              0.0
            0.00044518506241291844            1.298914553261169e-06                20736.23929789056               120136363.66948214           1.5842682355863156e+20               1.4560587526696296                              2.0             0.004206184890928463                              0.0                0.631090925829912               0.3850958525227592               0.3850961286610765                              0.0
             0.0005013947770554199            1.855592346463164e-06               20735.100401060572               120132203.19385614            1.584125767384277e+20               1.4560587526696198                              2.0             0.006004017002236458                              0.0               0.6310909258299393              0.38509631896311847              0.38509663213082596                              0.0
             0.0005773015157602175              2.8322200568209e-06               20733.488596686933                120126315.0513363           1.5839241506995025e+20               1.4560587526696096                              2.0              0.00915265956576888                              0.0               0.6310909258299677              0.38509697907344453               0.3850974110945255                              0.0
             0.0007031747722881186            5.117528894487752e-06               20730.510450002694               120115435.29137632           1.5835516508200737e+20               1.4560587526695947                              2.0             0.016496979336791506                              0.0               0.6310909258300088              0.38509819871415685              0.38509895873607236                              0.0
             0.0008985413037140056           1.0675523983605688e-05                20724.63115376048               120093956.20979251           1.5828163913148734e+20               1.4560587526695639               2.0000000000000004              0.03424642473683747                              0.0               0.6310909258300951                0.385100606300832               0.3851019909513928                              0.0
             0.0011519368943247522           2.2485513568405222e-05               20714.442486701686               120056729.38194491           1.5815425337476936e+20               1.4560587526695057                              2.0              0.07155129309173132                              0.0               0.6310909258302568              0.38510477836735346               0.3851070331977258                              0.0
             0.0013844596057599426           3.9019498982374056e-05                20701.47297550209               120009328.72273351            1.579921532907502e+20               1.4560587526694255               1.9999999999999996              0.12305537041777326                              0.0               0.6310909258304792               0.3851100897852022               0.3851127047075415                              0.0
             0.0016620863626567682             6.74759500724646e-05               20684.342644335076               119946708.37894712           1.5777815260514137e+20               1.4560587526693143                              2.0               0.2100804497325532                              0.0               0.6310909258307896               0.3851171053616243               0.3851208346891725                              0.0
              0.002095523603349976           0.00013507408091680074               20653.871236548322                119835300.3706922            1.573977993173799e+20               1.4560587526691053               2.0000000000000004              0.41013570872458655                              0.0               0.6310909258313709              0.38512958498378314              0.38513658641268433                              0.0
             0.0023296419376699937           0.00018546336979881082               20624.196732418088               119726674.63292968           1.5702765428788937e+20                1.456058752668889                              2.0               0.5545611938443783                              0.0               0.6310909258319722              0.38514175810867635                0.385146464004561                              0.0
             0.0026086234019330576            0.0002601474943880673                20595.89278791756               119623045.16650473            1.566749580144772e+20                1.456058752668678                              2.0               0.7621706645521944                              0.0               0.6310909258325598               0.3851533767427211              0.38515960657946857                              0.0
